Feature ID,Clean Feature Name,Target,Diameter,Center Latitude,Center Longitude,Coordinate System,Feature Type,Feature Type Code,Approval Status,Approval Date,Origin,,,,,
3259,Lampland,Moon,63.04,-31.17,131.51,"Planetographic, +East, -180 - 180","Crater, craters",AA,Approved,1970,Carl Otto, American astronomer (1873-1951).,,,,
3264,Landau,Moon,218.15,42.16,-119.34,"Planetographic, +East, -180 - 180","Crater, craters",AA,Approved,1970,Lev Davidovich, Soviet physicist, Nobel laureate (1908-1968).,,,
3265,Lander,Moon,40.05,-15.34,131.81,"Planetographic, +East, -180 - 180","Crater, craters",AA,Approved,1976,Richard Lemon, British explorer (1804-1834).,,,,
3267,Landsteiner,Moon,6.11,31.3,-14.79,"Planetographic, +East, -180 - 180","Crater, craters",AA,Approved,1976,Karl, Austrian-American pathologist, Nobel laureate (1868-1943).,,,
3268,Lane,Moon,53.76,-9.5,132.36,"Planetographic, +East, -180 - 180","Crater, craters",AA,Approved,1970,"Jonathan Homer; American physicist, astrophysicist (1819-1880).",,,,,
3269,Langemak,Moon,104.76,-9.93,119.45,"Planetographic, +East, -180 - 180","Crater, craters",AA,Approved,1970,Georgij Erikhovich, Soviet rocketry scientist (1898-1938).,,,,
3270,Langevin,Moon,57.8,44.17,162.69,"Planetographic, +East, -180 - 180","Crater, craters",AA,Approved,1970,Paul, French physicist (1872-1946).,,,,
3271,Langley,Moon,59.17,51.17,-86.05,"Planetographic, +East, -180 - 180","Crater, craters",AA,Approved,1964,"Samuel Pierpont; American astronomer, physicist (1834-1906).",,,,,
3272,Langmuir,Moon,91.5,-35.85,-128.89,"Planetographic, +East, -180 - 180","Crater, craters",AA,Approved,1970,"Irving; American physicist, chemist; Nobel laureate (1881-1957).",,,,,
3273,Langrenus,Moon,131.98,-8.86,61.04,"Planetographic, +East, -180 - 180","Crater, craters",AA,Approved,1935,"Langren, Michel Florent van; Belgian selenographer, engineer (c. 1600-1675).",,,,,
3276,Lansberg,Moon,38.75,-0.31,-26.63,"Planetographic, +East, -180 - 180","Crater, craters",AA,Approved,1935,Philippe van, Belgian astronomer (1561-1632).,,,,
3279,Lara,Moon,0.62,20.17,30.55,"Planetographic, +East, -180 - 180",Landing site name,LF,Approved,1973,"Astronaut-named feature, Apollo 17 site.",,,,,
3282,Larmor,Moon,99.49,31.85,-179.67,"Planetographic, +East, -180 - 180","Crater, craters",AA,Approved,1970,"Sir Joseph; British mathematician, physicist (1857-1942).",,,,,
3286,Lassell,Moon,21.82,-15.49,-7.9,"Planetographic, +East, -180 - 180","Crater, craters",AA,Approved,1935,William, British astronomer (1799-1880).,,,,
3289,Last,Moon,0.15,26.13,3.64,"Planetographic, +East, -180 - 180",Landing site name,LF,Approved,1973,"Astronaut-named feature, Apollo 15 site.",,,,,
3297,Laue,Moon,89.17,28.29,-97.05,"Planetographic, +East, -180 - 180","Crater, craters",AA,Approved,1970,Max Theodor Felix von, German physicist, Nobel laureate (1879-1960).,,,
3303,Lauritsen,Moon,51.24,-27.54,96.31,"Planetographic, +East, -180 - 180","Crater, craters",AA,Approved,1970,Charles Christian, Danish-American physicist (1892-1968).,,,,
14537,Laveran,Moon,12.52,-81.8,-159.78,"Planetographic, +East, -180 - 180","Crater, craters",AA,Approved,"Jan 22, 2009","Charles Louis Alphonse; French physician, Nobel Prize winner 1907 (1845-1922).",,,,,
3307,Lavoisier,Moon,71.01,38.17,-81.25,"Planetographic, +East, -180 - 180","Crater, craters",AA,Approved,1935,Antoine Laurent, French chemist (1743-1794).,,,,
3308,Lawrence,Moon,24.02,7.35,43.3,"Planetographic, +East, -180 - 180","Crater, craters",AA,Approved,1973,"Ernest Orlando; American physicist; Nobel laureate (1901-1958), and Robert Henry, Jr.; American astronaut (1935-1967).",,,,,
3311,Le Gentil,Moon,125.38,-74.27,-76.02,"Planetographic, +East, -180 - 180","Crater, craters",AA,Approved,1935,Guillaume Hyazinthe, French astronomer (1725-1792).,,,,
3312,Le Monnier,Moon,68.4,26.66,30.5,"Planetographic, +East, -180 - 180","Crater, craters",AA,Approved,1935,"Pierre Charles; French astronomer, physicist (1715-1799).",,,,,
3313,Le Verrier,Moon,20.52,40.33,-20.61,"Planetographic, +East, -180 - 180","Crater, craters",AA,Approved,1935,"Urbain-Jean-Joseph; French astronomer, mathematician (1811-1877).",,,,,
3316,Leakey,Moon,12.48,-3.19,37.46,"Planetographic, +East, -180 - 180","Crater, craters",AA,Approved,1976,Louis Seymour Bazett, British archaeologist (1903-1972).,,,,
3319,Leavitt,Moon,69.31,-44.86,-139.89,"Planetographic, +East, -180 - 180","Crater, craters",AA,Approved,1970,Henrietta Swan, American astronomer (1868-1921).,,,,
3320,Lebedev,Moon,121.8,-46.8,107.89,"Planetographic, +East, -180 - 180","Crater, craters",AA,Approved,1970,Pëtr Nikolajevich, Russian physicist (1866-1912).,,,,
3322,Lebedinskiy,Moon,63.39,7.84,-164.89,"Planetographic, +East, -180 - 180","Crater, craters",AA,Approved,1970,Aleksandr I., Soviet astrophysicist (1913-1967).,,,,
3323,Lebesgue,Moon,11.39,-5.14,88.97,"Planetographic, +East, -180 - 180","Crater, craters",AA,Approved,1976,Henri Leon, French mathematician (1875-1941).,,,,
3328,Lee,Moon,41.17,-30.66,-40.76,"Planetographic, +East, -180 - 180","Crater, craters",AA,Approved,1935,"John; British astronomer, humanitarian (1783-1866).",,,,,
3329,Leeuwenhoek,Moon,125,-29.28,-178.87,"Planetographic, +East, -180 - 180","Crater, craters",AA,Approved,1970,Antony van, Dutch microscopist (1632-1723).,,,,
3330,Legendre,Moon,78.08,-28.92,70.02,"Planetographic, +East, -180 - 180","Crater, craters",AA,Approved,1935,Adrien Marie, French mathematician (1752-1833).,,,,
3331,Lehmann,Moon,53.85,-39.96,-56.17,"Planetographic, +East, -180 - 180","Crater, craters",AA,Approved,1935,Jacob Heinrich Wilhelm, German astronomer (1800-1863).,,,,
3335,Leibnitz,Moon,236.67,-38.24,179.35,"Planetographic, +East, -180 - 180","Crater, craters",AA,Approved,1970,"Gottfried Wilhelm; German mathematician, philosopher (1646-1716).",,,,,
3340,Lemaitre,Moon,93.7,-61.36,-149.98,"Planetographic, +East, -180 - 180","Crater, craters",AA,Approved,1970,Georges Henri Joseph Édouard, Belgian mathematician (1894-1966).,,,,
14503,Lenard,Moon,47.65,85.19,-109.69,"Planetographic, +East, -180 - 180","Crater, craters",AA,Dropped,"Oct 30, 2008","Philipp Edward Anton; German physicist, 1905 Nobel Prize winner for physics (1862-1947).",,,,,
3348,Lents  Lenz,Moon,21.98,2.72,-102.3,"Planetographic, +East, -180 - 180","Crater, craters",AA,Approved,1970,Heinrich Friedrich Emil, Russian physicist (1804-1865).,,,,
15009,Leonid,Moon,0.12,38.31,-35.01,"Planetographic, +East, -180 - 180","Crater, craters",AA,Approved,"Jun 14, 2012",Russian male name of Greek origin (Lunokhod-1 landing site feature).,,,,,
3352,Leonov,Moon,34.04,19.07,148.36,"Planetographic, +East, -180 - 180","Crater, craters",AA,Approved,1970,Aleksey Arkhipovich, Soviet cosmonaut (1934-2019).,,,,
3354,Lepaute,Moon,16.36,-33.3,-33.69,"Planetographic, +East, -180 - 180","Crater, craters",AA,Approved,1935,Nicole Reine De La Briere, French astronomer (1723-1788).,,,,
3363,Letronne,Moon,117.59,-10.5,-42.49,"Planetographic, +East, -180 - 180","Crater, craters",AA,Approved,1935,Jean Antoine, French archaeologist (1787-1848).,,,,
3364,Leucippus,Moon,57.03,29.24,-116.41,"Planetographic, +East, -180 - 180","Crater, craters",AA,Approved,1970,Greek philosopher (unkn-fl. c. 440 B.C.).,,,,,
3366,Leuschner,Moon,50.14,1.67,-109.05,"Planetographic, +East, -180 - 180","Crater, craters",AA,Approved,1970,Armin Otto, American astronomer (1868-1953).,,,,
14952,Lev,Moon,0.06,12.71,62.21,"Planetographic, +East, -180 - 180","Crater, craters",AA,Approved,"Mar 29, 2012",Russian male name of Hebrew origin.,,,,,
3367,Levi Civita,Moon,108.23,-23.34,143.14,"Planetographic, +East, -180 - 180","Crater, craters",AA,Approved,1970,"Tullio; Italian mathematician, physicist (1873-1941).",,,,,
3369,Lewis,Moon,40.32,-18.51,-114.23,"Planetographic, +East, -180 - 180","Crater, craters",AA,Approved,1970,Gilbert Newton, American chemist (1875-1946).,,,,
3370,Lexell,Moon,63.7,-35.78,-4.27,"Planetographic, +East, -180 - 180","Crater, craters",AA,Approved,1935,"Anders Johan; Swedish-Russian mathematician, astronomer (1740-1784).",,,,,
3372,Ley,Moon,81.05,42.11,154.84,"Planetographic, +East, -180 - 180","Crater, craters",AA,Approved,1970,Willy, German-American rocketry scientist (1906-1969).,,,,
6860,Li Po,Moon,0,-3.5,90.6,"Planetographic, +East, -180 - 180","Crater, craters",AA,Not Approved,-,Chinese writer (701-762).,,,,,
3392,Licetus,Moon,75.42,-47.19,6.54,"Planetographic, +East, -180 - 180","Crater, craters",AA,Approved,1935,"Liceti, Fortunio; Italian physicist, philosopher, doctor (1577-1657).",,,,,
3393,Lichtenberg,Moon,19.53,31.85,-67.72,"Planetographic, +East, -180 - 180","Crater, craters",AA,Approved,1935,Georg Christoph, German physicist (1742-1799).,,,,
3394,Lick,Moon,31.63,12.36,52.84,"Planetographic, +East, -180 - 180","Crater, craters",AA,Approved,1935,James, American benefactor (1796-1876).,,,,
3397,Liebig,Moon,38.96,-24.35,-48.3,"Planetographic, +East, -180 - 180","Crater, craters",AA,Approved,1935,"Justus, Baron von Liebig; German chemist (1803-1873).",,,,,
3398,Light Mantle,Moon,4.58,20.16,30.53,"Planetographic, +East, -180 - 180",Landing site name,LF,Approved,1973,"Astronaut-named feature, Apollo 17 site.",,,,,
3402,Lilius,Moon,61.18,-54.6,6.09,"Planetographic, +East, -180 - 180","Crater, craters",AA,Approved,1935,"Luigi Giglio; Italian doctor, philosopher, chronologist (unkn-1576).",,,,,
3406,Linda,Moon,1.11,30.69,-33.38,"Planetographic, +East, -180 - 180","Crater, craters",AA,Approved,1979,Spanish female name.,,,,,
3408,Lindbergh,Moon,13.34,-5.41,52.9,"Planetographic, +East, -180 - 180","Crater, craters",AA,Approved,1976,Charles Augustus, American aviator (1902-1974).,,,,
3409,Lindblad,Moon,59.37,70.03,-99.22,"Planetographic, +East, -180 - 180","Crater, craters",AA,Approved,1970,Bertil, Swedish astronomer (1895-1965).,,,,
3410,Lindenau,Moon,53.08,-32.35,24.77,"Planetographic, +East, -180 - 180","Crater, craters",AA,Approved,1935,Bernhard von, German astronomer (1780-1854).,,,,
3411,Lindsay,Moon,32.23,-7,13.01,"Planetographic, +East, -180 - 180","Crater, craters",AA,Approved,1979,Eric M., Irish astronomer (1907-1974).,,,,
3413,Linne,Moon,2.23,27.75,11.8,"Planetographic, +East, -180 - 180","Crater, craters",AA,Approved,1935,Carl von, Swedish botanist (1707-1778).,,,,
3416,Liouville,Moon,16.12,2.73,73.57,"Planetographic, +East, -180 - 180","Crater, craters",AA,Approved,1973,Joseph, French mathematician (1809-1882).,,,,
3417,Lippershey,Moon,6.74,-25.96,-10.38,"Planetographic, +East, -180 - 180","Crater, craters",AA,Approved,1935,Hans (Jan Lapprey), Dutch optician (unkn-1619).,,,,
3418,Lippmann,Moon,160.07,-55.43,-114.32,"Planetographic, +East, -180 - 180","Crater, craters",AA,Approved,1979,Gabriel, French physicist, Nobel laureate (1845-1921).,,,
3419,Lipskiy,Moon,91.15,-2.15,-179.38,"Planetographic, +East, -180 - 180","Crater, craters",AA,Approved,1979,Yurii Naumovich, Soviet selenographer (1909-1978).,,,,
3425,Litke  Lutke,Moon,38.18,-16.76,123.12,"Planetographic, +East, -180 - 180","Crater, craters",AA,Approved,1970,Fyodor Petrovich, Russian geographer (1797-1882).,,,,
15615,Little West,Moon,0.04,0.67,23.48,"Planetographic, +East, -180 - 180",Landing site name,LF,Approved,"Jul 26, 2017","Astronaut named crater, Apollo 11 site.",,,,,
3427,Littrow,Moon,28.52,21.5,31.39,"Planetographic, +East, -180 - 180","Crater, craters",AA,Approved,1935,Johann Josef von, Bohemian astronomer (1781-1840).,,,,
15992,Liu Hui,Moon,1.5,42.88,-52.61,"Planetographic, +East, -180 - 180","Crater, craters",AA,Approved,"May 19, 2021",Chinese mathematician during Wei kingdom (about 225-295).,,,,,
3439,Lobachevskiy,Moon,87.26,9.76,113.07,"Planetographic, +East, -180 - 180","Crater, craters",AA,Approved,1961,Nikolay Ivanovich, Russian mathematician (1793-1856).,,,,
3443,Lockyer,Moon,35.08,-46.27,36.59,"Planetographic, +East, -180 - 180","Crater, craters",AA,Approved,1935,Sir Joseph Norman, British astrophysicist (1836-1920).,,,,
3449,Lodygin,Moon,56.11,-17.42,-146.78,"Planetographic, +East, -180 - 180","Crater, craters",AA,Approved,1970,Aleksandr Nikolaevich, Russian inventor (1847-1923).,,,,
3450,Loewy,Moon,22.45,-22.69,-32.85,"Planetographic, +East, -180 - 180","Crater, craters",AA,Approved,1935,Maurice (Moritz), French astronomer (1833-1907).,,,,
3452,Lohrmann,Moon,31.25,-0.44,-67.38,"Planetographic, +East, -180 - 180","Crater, craters",AA,Approved,1935,Wilhelm Gotthelf, German selenographer (1796-1840).,,,,
3453,Lohse,Moon,43.34,-13.76,60.31,"Planetographic, +East, -180 - 180","Crater, craters",AA,Approved,1935,Oswald, German astronomer (1845-1915).,,,,
3462,Lomonosov,Moon,90.69,27.35,98.28,"Planetographic, +East, -180 - 180","Crater, craters",AA,Approved,1961,"Mikhail Vasilievich; Russian poet, scientist, and grammarian (1711-1765).",,,,,
6863,Longfellow,Moon,0,-7.5,91.3,"Planetographic, +East, -180 - 180","Crater, craters",AA,Not Approved,-,Henry Wadsworth, American poet (1807-1882).,,,,
3465,Longomontanus,Moon,145.5,-49.55,-21.88,"Planetographic, +East, -180 - 180","Crater, craters",AA,Approved,1935,"Christian Sorensen; Danish astronomer, mathematician (1562-1647).",,,,,
6864,Lorca,Moon,0,24.4,10.9,"Planetographic, +East, -180 - 180","Crater, craters",AA,Not Approved,-,Federico Garcia, Spanish writer (1899-1936).,,,,
3472,Lorentz,Moon,378.42,34.59,-97.19,"Planetographic, +East, -180 - 180","Crater, craters",AA,Approved,1970,Hendrik Antoon, Dutch physicist, Nobel laureate (1853-1928).,,,
3483,Louise,Moon,0.64,28.49,-34.2,"Planetographic, +East, -180 - 180","Crater, craters",AA,Approved,1979,French female name.,,,,,
3486,Louville,Moon,34.81,44.12,-46.04,"Planetographic, +East, -180 - 180","Crater, craters",AA,Approved,1935,"Jacques D'Allonville, Chevalier de Louville; French astronomer, mathematician (1671-1732).",,,,,
3487,Love,Moon,90.08,-6.33,129.17,"Planetographic, +East, -180 - 180","Crater, craters",AA,Approved,1970,"Augustus Edward Hough; British mathematician, geophysicist (1863-1940).",,,,,
3488,Lovelace,Moon,57.06,82.08,-109.51,"Planetographic, +East, -180 - 180","Crater, craters",AA,Approved,1970,"William Randolph, II; American doctor, space scientist (1907-1965).",,,,,
3489,Lovell,Moon,35.1,-36.74,-142.47,"Planetographic, +East, -180 - 180","Crater, craters",AA,Approved,1970,"James A., Jr.; American astronaut (1928-Live).",,,,,
3493,Lowell,Moon,62.65,-12.97,-103.42,"Planetographic, +East, -180 - 180","Crater, craters",AA,Approved,1970,Percival, American astronomer (1855-1916).,,,,
3498,Lubbock,Moon,14.09,-3.99,41.79,"Planetographic, +East, -180 - 180","Crater, craters",AA,Approved,1935,"Sir John William; British astronomer, mathematician (1803-1865).",,,,,
3499,Lubiniezky,Moon,42.97,-17.88,-23.89,"Planetographic, +East, -180 - 180","Crater, craters",AA,Approved,1935,Stanislaus, Polish astronomer (1623-1675).,,,,
3503,Lucian,Moon,6.85,14.34,36.78,"Planetographic, +East, -180 - 180","Crater, craters",AA,Approved,1973,Of Samosata, Greek writer (125-190).,,,,
3505,Lucretius,Moon,64.61,-8.22,-121.24,"Planetographic, +East, -180 - 180","Crater, craters",AA,Approved,1970,Titus Lucretius Carus, Roman scientific philosopher (c. 94-55 B.C.).,,,,
3508,Ludwig,Moon,23.29,-7.72,97.45,"Planetographic, +East, -180 - 180","Crater, craters",AA,Approved,1973,Carl Friedrich Wilhelm, German physiologist (1816-1895).,,,,
3521,Lundmark,Moon,103.44,-38.87,152.56,"Planetographic, +East, -180 - 180","Crater, craters",AA,Approved,1970,Knut Emil, Swedish astronomer (1889-1958).,,,,
3523,Luther,Moon,9.29,33.2,24.15,"Planetographic, +East, -180 - 180","Crater, craters",AA,Approved,1935,Carl Theodor Robert, German astronomer (1822-1900).,,,,
3526,Lyapunov,Moon,67.58,26.43,89.36,"Planetographic, +East, -180 - 180","Crater, craters",AA,Approved,1964,"Aleksandr Mikhailovich; Russian mathematician, engineer (1857-1918).",,,,,
3532,Lyell,Moon,31.17,13.63,40.56,"Planetographic, +East, -180 - 180","Crater, craters",AA,Approved,1935,Sir Charles, Scottish geologist (1797-1875).,,,,
3534,Lyman,Moon,83.25,-64.96,162.47,"Planetographic, +East, -180 - 180","Crater, craters",AA,Approved,1970,Theodore, American physicist (1874-1954).,,,,
3537,Lyot,Moon,150.6,-50.47,84.8,"Planetographic, +East, -180 - 180","Crater, craters",AA,Approved,1964,Bernard Ferdinand, French astronomer (1897-1952).,,,,
14137,M.  Anderson,Moon,16.94,-41.21,-148.99,"Planetographic, +East, -180 - 180","Crater, craters",AA,Approved,2006,"Michael Phillip; American astronaut, Space Shuttle Columbia Payload Commander (1959-2003).",,,,,
3554,Mach,Moon,174.97,18.13,-149.24,"Planetographic, +East, -180 - 180","Crater, craters",AA,Approved,1970,"Ernst; Austrian physicist, philosopher (1838-1916).",,,,,
3556,Mackin,Moon,0.48,20.1,30.73,"Planetographic, +East, -180 - 180",Landing site name,LF,Approved,1973,"Astronaut-named feature, Apollo 17 site. (Spelling changed from Mackin-Apollo.)",,,,,
3557,Maclaurin,Moon,54.33,-1.92,67.99,"Planetographic, +East, -180 - 180","Crater, craters",AA,Approved,1935,Colin, Scottish mathematician (1698-1746). (Spelling changed from MacLaurin.),,,,
3558,Maclear,Moon,20.34,10.52,20.1,"Planetographic, +East, -180 - 180","Crater, craters",AA,Approved,1961,Sir Thomas, Irish-born South African astronomer (1794-1879).,,,,
3559,MacMillan,Moon,6.88,24.2,-7.85,"Planetographic, +East, -180 - 180","Crater, craters",AA,Approved,1976,"William Duncan; American mathematician, astronomer (1871-1948).",,,,,
3560,Macrobius,Moon,62.79,21.26,45.97,"Planetographic, +East, -180 - 180","Crater, craters",AA,Approved,1935,Ambrosius Aurelius Theodosius, Roman writer (unkn-fl. c. 410).,,,,
4091,Madler,Moon,27.58,-11.04,29.76,"Planetographic, +East, -180 - 180","Crater, craters",AA,Approved,1935,Johann Heinrich, German astronomer (1794-1874).,,,,
3570,Maestlin,Moon,6.82,4.9,-40.72,"Planetographic, +East, -180 - 180","Crater, craters",AA,Approved,1961,Michael, German mathematician (1550-1631).,,,,
3578,Magelhaens,Moon,37.2,-11.98,44.07,"Planetographic, +East, -180 - 180","Crater, craters",AA,Approved,1935,Fernao De (Ferdinand Magellan), Portuguese explorer (1480-1521).,,,,
3581,Maginus,Moon,155.58,-50.03,-5.98,"Planetographic, +East, -180 - 180","Crater, craters",AA,Approved,1935,"Magini, Giovanni Antonio; Italian astronomer, mathematician (1555-1617).",,,,,
3595,Main,Moon,47.43,80.87,10.41,"Planetographic, +East, -180 - 180","Crater, craters",AA,Approved,1935,Robert, British astronomer (1808-1878).,,,,
3597,Mairan,Moon,39.49,41.6,-43.5,"Planetographic, +East, -180 - 180","Crater, craters",AA,Approved,1935,Jean Jacques D'Ortous De, French geophysicist (1678-1771).,,,,
3602,Maksutov,Moon,83.84,-40.75,-168.65,"Planetographic, +East, -180 - 180","Crater, craters",AA,Approved,1970,Dmitrij Dmitrievich, Soviet optician (1896-1964).,,,,
3603,Malapert,Moon,72.38,-85,11.4,"Planetographic, +East, -180 - 180","Crater, craters",AA,Approved,1935,"Charles; Belgian astronomer, mathematician, philosopher (1581-1630).",,,,,
15242,Malinkin,Moon,8.28,-87.22,75.94,"Planetographic, +East, -180 - 180","Crater, craters",AA,Approved,"May 20, 2014","Egor Ivanovich, Russian meteorite researcher (1923-2008).",,,,,
3610,Mallet,Moon,58.92,-45.41,54.05,"Planetographic, +East, -180 - 180","Crater, craters",AA,Approved,1935,"Robert; Irish seismologist, engineer (1810-1881).",,,,,
3613,Malyy,Moon,41.29,22.03,105.56,"Planetographic, +East, -180 - 180","Crater, craters",AA,Approved,1970,Aleksandr L'vovich, Soviet rocketry scientist (1907-1961).,,,,
3625,Mandel shtam,Moon,181.89,5.7,162.39,"Planetographic, +East, -180 - 180","Crater, craters",AA,Approved,1970,Leonid Isaakovich, Soviet physicist (1879-1944).,,,,
3631,Manilius,Moon,38.34,14.45,9.07,"Planetographic, +East, -180 - 180","Crater, craters",AA,Approved,1935,Marcus, Roman writer (unkn-c. 50 B.C.).,,,,
6866,Mann,Moon,0,-23.1,120.1,"Planetographic, +East, -180 - 180","Crater, craters",AA,Not Approved,-,Thomas, German writer (1875-1955).,,,,
3633,Manners,Moon,15.05,4.57,19.99,"Planetographic, +East, -180 - 180","Crater, craters",AA,Approved,1935,Russell Henry, British astronomer (1800-1870).,,,,
3644,Manuel,Moon,0.57,24.47,11.36,"Planetographic, +East, -180 - 180","Crater, craters",AA,Approved,1976,Spanish male name.,,,,,
3646,Manzinus,Moon,95.97,-67.51,26.37,"Planetographic, +East, -180 - 180","Crater, craters",AA,Approved,1935,"Manzini, Carlo Antonio; Italian astronomer (1599-1677).",,,,,
3650,Maraldi,Moon,39.62,19.36,34.8,"Planetographic, +East, -180 - 180","Crater, craters",AA,Approved,1935,"Giovanni Domenico; Italian-born French astronomer, geodesist (1709-1788); Giacomo Filippo; Italian-born French astronomer (1665-1729).",,,,,
3657,Marci,Moon,24.47,22.23,-167.57,"Planetographic, +East, -180 - 180","Crater, craters",AA,Approved,1970,Jan Marek Marci von Kronland, Czechoslovakian physicist (1595-1667).,,,,
3658,Marco Polo,Moon,28.25,15.52,-2.05,"Planetographic, +East, -180 - 180","Crater, craters",AA,Approved,1961,Italian explorer (1254-1324).,,,,,
3659,Marconi,Moon,72.88,-9.48,145.2,"Planetographic, +East, -180 - 180","Crater, craters",AA,Approved,1970,"Guglielmo; Italian physicist, inventor; Nobel laureate (1874-1937).",,,,,
3664,Mare Anguis,Moon,145.99,22.43,67.58,"Planetographic, +East, -180 - 180","Mare, maria",ME,Approved,1935,“,Serpent Sea.“,,,,
3665,Mare Australe,Moon,996.84,-47.77,91.99,"Planetographic, +East, -180 - 180","Mare, maria",ME,Approved,1935,“,Southern Sea.“,,,,
3670,Mare Cognitum,Moon,350.01,-10.53,-22.31,"Planetographic, +East, -180 - 180","Mare, maria",ME,Approved,1964,“,Sea that has become known.“, Ranger VII impact site.,,,
3671,Mare Crisium,Moon,555.92,16.18,59.1,"Planetographic, +East, -180 - 180","Mare, maria",ME,Approved,1935,“,Sea of Crises.“,,,,
3673,Mare Fecunditatis,Moon,840.35,-7.83,53.67,"Planetographic, +East, -180 - 180","Mare, maria",ME,Approved,1935,“,Sea of Fecundity.“,,,,
3674,Mare Frigoris,Moon,1446.41,57.59,-0.01,"Planetographic, +East, -180 - 180","Mare, maria",ME,Approved,1935,“,Sea of Cold.“,,,,
3676,Mare Humboldtianum,Moon,230.78,56.92,81.54,"Planetographic, +East, -180 - 180","Mare, maria",ME,Approved,1935,"Humboldt, Alexander von; German natural historian (1769-1859).",,,,,
3677,Mare Humorum,Moon,419.67,-24.48,-38.57,"Planetographic, +East, -180 - 180","Mare, maria",ME,Approved,1935,“,Sea of Moisture.“,,,,
3678,Mare Imbrium,Moon,1145.53,34.72,-14.91,"Planetographic, +East, -180 - 180","Mare, maria",ME,Approved,1935,“,Sea of Showers.“,,,,
3679,Mare Ingenii,Moon,282.2,-33.25,164.83,"Planetographic, +East, -180 - 180","Mare, maria",ME,Approved,1961,“,Sea of Cleverness.“,,,,
3680,Mare Insularum,Moon,511.93,7.79,-30.64,"Planetographic, +East, -180 - 180","Mare, maria",ME,Approved,1976,“,Sea of Islands.“,,,,
3681,Mare Marginis,Moon,357.63,12.7,86.52,"Planetographic, +East, -180 - 180","Mare, maria",ME,Approved,1935,“,Sea of the Edge.“,,,,
3682,Mare Moscoviense,Moon,275.57,27.28,148.12,"Planetographic, +East, -180 - 180","Mare, maria",ME,Approved,1961,“,Sea of Muscovy.“,,,,
3683,Mare Nectaris,Moon,339.39,-15.19,34.6,"Planetographic, +East, -180 - 180","Mare, maria",ME,Approved,1935,“,Sea of Nectar.“,,,,
3684,Mare Nubium,Moon,714.5,-20.59,-17.29,"Planetographic, +East, -180 - 180","Mare, maria",ME,Approved,1935,“,Sea of Clouds.“,,,,
3685,Mare Orientale,Moon,294.16,-19.87,-94.67,"Planetographic, +East, -180 - 180","Mare, maria",ME,Approved,1964,“,Eastern sea.“,,,,
3686,Mare Serenitatis,Moon,674.28,27.29,18.36,"Planetographic, +East, -180 - 180","Mare, maria",ME,Approved,1935,“,Sea of Serenity.“,,,,
3689,Mare Smythii,Moon,373.97,-1.71,87.05,"Planetographic, +East, -180 - 180","Mare, maria",ME,Approved,1935,"Smyth, William Henry; British astronomer (1788-1865).",,,,,
3690,Mare Spumans,Moon,143.13,1.3,65.3,"Planetographic, +East, -180 - 180","Mare, maria",ME,Approved,1935,“,Foaming Sea.“,,,,
3691,Mare Tranquillitatis,Moon,875.75,8.35,30.83,"Planetographic, +East, -180 - 180","Mare, maria",ME,Approved,1935,“,Sea of Tranquility.“,,,,
3693,Mare Undarum,Moon,244.84,7.49,68.66,"Planetographic, +East, -180 - 180","Mare, maria",ME,Approved,1935,“,Sea of Waves.“,,,,
3694,Mare Vaporum,Moon,242.46,13.2,4.09,"Planetographic, +East, -180 - 180","Mare, maria",ME,Approved,1935,“,Sea of Vapors.“,,,,
3712,Marinus,Moon,56.55,-39.38,76.57,"Planetographic, +East, -180 - 180","Crater, craters",AA,Approved,1935,Of Tyre, Greek geographer (unkn-c. 100).,,,,
3713,Mariotte,Moon,70.27,-28.46,-139.06,"Planetographic, +East, -180 - 180","Crater, craters",AA,Approved,1970,Edme, French physicist (1620-1684).,,,,
3715,Marius,Moon,40.09,11.9,-50.84,"Planetographic, +East, -180 - 180","Crater, craters",AA,Approved,1935,"Mayer, Simon; German astronomer (1573-1624).",,,,,
3720,Markov,Moon,39.92,53.43,-62.84,"Planetographic, +East, -180 - 180","Crater, craters",AA,Approved,1964,Aleksandr Vladimirovich, Soviet astrophysicist (1897-1968), Andrei Andreevich, Russian mathematician (1856-1922).,,
3724,Marth,Moon,6.54,-31.16,-29.35,"Planetographic, +East, -180 - 180","Crater, craters",AA,Approved,1935,Albert, German astronomer (1828-1897).,,,,
16008,Marvin,Moon,4.6,-89.13,-87.78,"Planetographic, +East, -180 - 180","Crater, craters",AA,Approved,"Sep 30, 2021",Ursula, American planetary geologist (1921-2018).,,,,
3731,Mary,Moon,0.53,18.93,27.39,"Planetographic, +East, -180 - 180","Crater, craters",AA,Approved,1976,English form of Hebrew female name.,,,,,
3740,Maskelyne,Moon,22.42,2.16,30.04,"Planetographic, +East, -180 - 180","Crater, craters",AA,Approved,1935,Nevil, British astronomer (1732-1811).,,,,
3742,Mason,Moon,33.33,42.7,30.51,"Planetographic, +East, -180 - 180","Crater, craters",AA,Approved,1935,Charles, British astronomer (1730-1787).,,,,
3756,Maunder,Moon,53.8,-14.52,-93.88,"Planetographic, +East, -180 - 180","Crater, craters",AA,Approved,1970,Annie Scott Dill Russell, British astronomer (1868-1947), Edward Walter, British astronomer (1851-1928).,,
