Feature ID,Clean Feature Name,Target,Diameter,Center Latitude,Center Longitude,Coordinate System,Feature Type,Feature Type Code,Approval Status,Approval Date,Origin,,,,,
3324,Lebu,Mars,19.34,-20.29,340.53,"Planetocentric, +East, 0 - 360","Crater, craters",AA,Approved,1976,Town in Chile.,,,,,
15016,Lederberg,Mars,87.25,13.01,314.08,"Planetocentric, +East, 0 - 360","Crater, craters",AA,Approved,"Jul 20, 2012",Joshua, American molecular biologist (1925-2008).,,,,
14602,Leighton,Mars,65.94,3.08,57.75,"Planetocentric, +East, 0 - 360","Crater, craters",AA,Approved,"Oct 27, 2009",Robert B., American physicist (1919-1997).,,,,
3339,Leleque,Mars,8.43,36.46,138.17,"Planetocentric, +East, 0 - 360","Crater, craters",AA,Approved,1991,Town in Argentina.,,,,,
3341,Lemgo,Mars,15.73,-42.5,325.21,"Planetocentric, +East, 0 - 360","Crater, craters",AA,Approved,1976,Town in Germany.,,,,,
3344,Lemuria,Mars,0,69.78,160,"Planetocentric, +East, 0 - 360",Albedo Feature,AL,Approved,1958,Designation of purported drowned continent south of India, also relates to lemur monkeys found on Madagascar and Sunda Islands.,,,,
3349,Lenya,Mars,14.96,-26.72,253.2,"Planetocentric, +East, 0 - 360","Crater, craters",AA,Approved,1991,Town in Burma.,,,,,
16179,Leoben,Mars,15,-10.38,87.44,"Planetocentric, +East, 0 - 360","Crater, craters",AA,Approved,"Apr 07, 2023",Town in Austria.,,,,,
14163,Lethe Vallis,Mars,236.65,3.16,154.97,"Planetocentric, +East, 0 - 360","Vallis, valles",VA,Approved,2006,"River in Katmai National Monument, Alaska, USA.",,,,,
3365,Leuk,Mars,3.44,23.91,304.99,"Planetocentric, +East, 0 - 360","Crater, craters",AA,Approved,1988,Town in Switzerland.,,,,,
3371,Lexington,Mars,5.17,21.81,311.37,"Planetocentric, +East, 0 - 360","Crater, craters",AA,Approved,1979,American colonial town (Massachusetts).,,,,,
3379,Li Fan,Mars,105.58,-46.88,206.94,"Planetocentric, +East, 0 - 360","Crater, craters",AA,Approved,1973,Chinese astronomer (c. A.D. 85).,,,,,
3382,Liais,Mars,122.78,-75.3,106.93,"Planetocentric, +East, 0 - 360","Crater, craters",AA,Approved,1973,Emmanuel, French astronomer (1826-1900).,,,,
15069,Liberta,Mars,25.11,35.23,304.55,"Planetocentric, +East, 0 - 360","Crater, craters",AA,Approved,"Nov 26, 2012",Town in Antigua and Barbuda.,,,,,
3387,Libertad,Mars,31.19,23.06,330.59,"Planetocentric, +East, 0 - 360","Crater, craters",AA,Approved,1976,Town in Venezuela.,,,,,
3389,Libya,Mars,0,0,90,"Planetocentric, +East, 0 - 360",Albedo Feature,AL,Approved,1958,Area from W. Egypt to greater Syrtis.,,,,,
3391,Libya Montes,Mars,1043.63,1.44,88.23,"Planetocentric, +East, 0 - 360","Mons, montes",MO,Approved,1979,Classical albedo feature name.,,,,,
3395,Licus Vallis,Mars,240,-3.05,126.35,"Planetocentric, +East, 0 - 360","Vallis, valles",VA,Approved,1982,"Ancient name for modern Lech River, France.",,,,,
16096,Limni,Mars,10,4.69,3.08,"Planetocentric, +East, 0 - 360","Crater, craters",AA,Approved,"Aug 22, 2022",Town in Greece.,,,,,
3414,Linpu,Mars,18.16,18.14,113.21,"Planetocentric, +East, 0 - 360","Crater, craters",AA,Approved,1976,Town in China (Chekiang).,,,,,
3415,Lins,Mars,6.17,15.76,330.2,"Planetocentric, +East, 0 - 360","Crater, craters",AA,Approved,1976,Town in Brazil.,,,,,
14857,Lipany,Mars,50.1,-0.22,79.67,"Planetocentric, +East, 0 - 360","Crater, craters",AA,Approved,"Jun 13, 2011",Town in Slovakia.,,,,,
14546,Lipik,Mars,48.95,-38.41,111.61,"Planetocentric, +East, 0 - 360","Crater, craters",AA,Approved,"Feb 12, 2009",Town in Croatia.,,,,,
3420,Liris Valles,Mars,596.24,-10.5,58.25,"Planetocentric, +East, 0 - 360","Vallis, valles",VA,Approved,1985,"Ancient name for modern Liri River, Italy.",,,,,
3422,Lisboa,Mars,1.17,21.24,312.41,"Planetocentric, +East, 0 - 360","Crater, craters",AA,Approved,1979,Portuguese port.,,,,,
14196,Lismore,Mars,9.34,27.04,318.35,"Planetocentric, +East, 0 - 360","Crater, craters",AA,Approved,"Sep 14, 2006",Town in Ireland.,,,,,
3426,Littleton,Mars,7.35,15.7,107.14,"Planetocentric, +East, 0 - 360","Crater, craters",AA,Approved,1988,"Town in Maine, USA.",,,,,
3428,Liu Hsin,Mars,134.51,-53.2,188.45,"Planetocentric, +East, 0 - 360","Crater, craters",AA,Approved,1973,Chinese astronomer (d. A.D. 22).,,,,,
3430,Livny,Mars,9.29,-27.16,330.88,"Planetocentric, +East, 0 - 360","Crater, craters",AA,Approved,1976,Town in Russia.,,,,,
3432,Llanesco,Mars,29.4,-28.18,258.89,"Planetocentric, +East, 0 - 360","Crater, craters",AA,Approved,1991,"Probably named for Llanes, a town in Spain.",,,,,
3440,Lobo Vallis,Mars,80,26.82,298.83,"Planetocentric, +East, 0 - 360","Vallis, valles",VA,Approved,1988,Modern river in Ivory Coast.,,,,,
3441,Locana,Mars,6.64,-3.39,321.91,"Planetocentric, +East, 0 - 360","Crater, craters",AA,Approved,1976,Town in Italy.,,,,,
3444,Lockyer,Mars,71.35,27.84,160.51,"Planetocentric, +East, 0 - 360","Crater, craters",AA,Approved,1973,Joseph N., British astronomer (1836-1920).,,,,
3445,Locras Valles,Mars,351.32,8.84,48.26,"Planetocentric, +East, 0 - 360","Vallis, valles",VA,Approved,1979,Ancient name for river on Corsica.,,,,,
3446,Lod,Mars,7.6,20.98,328.46,"Planetocentric, +East, 0 - 360","Crater, craters",AA,Approved,1976,Town in Israel.,,,,,
3448,Lodwar,Mars,15.01,-55.09,316.68,"Planetocentric, +East, 0 - 360","Crater, craters",AA,Approved,1991,Town in Kenya.,,,,,
3454,Lohse,Mars,151.01,-43.24,343.31,"Planetocentric, +East, 0 - 360","Crater, craters",AA,Approved,1973,Oswald, German astronomer (1845-1915).,,,,
3455,Loire Valles,Mars,790,-17.69,342.97,"Planetocentric, +East, 0 - 360","Vallis, valles",VA,Approved,1982,Modern river in France.,,,,,
3457,Loja,Mars,9.9,41.22,136.21,"Planetocentric, +East, 0 - 360","Crater, craters",AA,Approved,1979,Town in Ecuador.,,,,,
3461,Lomela,Mars,11.16,-81.65,303.81,"Planetocentric, +East, 0 - 360","Crater, craters",AA,Approved,1991,Town in Zaire.,,,,,
3463,Lomonosov,Mars,130.53,65.04,350.76,"Planetocentric, +East, 0 - 360","Crater, craters",AA,Approved,1973,"Mikhail Vasilievich; Russian poet, scientist, and grammarian (1711-1765).",,,,,
14284,Lonar,Mars,11.07,72.99,38.29,"Planetocentric, +East, 0 - 360","Crater, craters",AA,Approved,"Apr 16, 2007",Town in India.,,,,,
3464,Longa,Mars,10.97,-20.67,334.06,"Planetocentric, +East, 0 - 360","Crater, craters",AA,Approved,1976,Town in Angola.,,,,,
16010,Longboh,Mars,2,31.32,95.1,"Planetocentric, +East, 0 - 360","Crater, craters",AA,Approved,"Oct 20, 2021",Town in Indonesia.,,,,,
3469,Loon,Mars,7.71,-18.84,113.45,"Planetocentric, +East, 0 - 360","Crater, craters",AA,Approved,1991,"Town in Ontario, Canada.",,,,,
15254,Lopez,Mars,85,-14.57,98.04,"Planetocentric, +East, 0 - 360","Crater, craters",AA,Approved,"Oct 07, 2014",Epidio López, Mexican astronomer and author (1879-1965).,,,,
3474,Lorica,Mars,58.49,-19.83,331.67,"Planetocentric, +East, 0 - 360","Crater, craters",AA,Approved,1976,Town in Colombia.,,,,,
3476,Los,Mars,8.05,-35.08,283.77,"Planetocentric, +East, 0 - 360","Crater, craters",AA,Approved,1979,Town in Sweden.,,,,,
3479,Lota,Mars,14.68,46.32,348.2,"Planetocentric, +East, 0 - 360","Crater, craters",AA,Approved,1976,Town in Chile.,,,,,
3480,Loto,Mars,22.14,-21.88,337.56,"Planetocentric, +East, 0 - 360","Crater, craters",AA,Approved,1976,Town in Zaire.,,,,,
3484,Louros Valles,Mars,516.14,-8.41,278.23,"Planetocentric, +East, 0 - 360","Vallis, valles",VA,Approved,1982,Modern river in Greece.,,,,,
14271,Louth,Mars,36.29,70.19,103.24,"Planetocentric, +East, 0 - 360","Crater, craters",AA,Approved,"Feb 07, 2007",Town in Ireland.,,,,,
3492,Lowbury,Mars,17.18,42.41,267.08,"Planetocentric, +East, 0 - 360","Crater, craters",AA,Approved,1991,"Named for a town in New Zealand, probably Lowburn incorrectly recorded as Lowbury.",,,,,
3494,Lowell,Mars,202.22,-51.96,278.5,"Planetocentric, +East, 0 - 360","Crater, craters",AA,Approved,1973,Percival, American astronomer (1855-1916).,,,,
15119,Luba,Mars,38.33,-18.26,323,"Planetocentric, +East, 0 - 360","Crater, craters",AA,Approved,"May 31, 2013",Town in the Republic of Equatorial Guinea.,,,,,
15087,Lucaya,Mars,34.21,-11.55,51.91,"Planetocentric, +East, 0 - 360","Crater, craters",AA,Approved,"Jan 30, 2013",Town in the Commonwealth of the Bahamas.,,,,,
3504,Luck,Mars,7.75,17.26,323.09,"Planetocentric, +East, 0 - 360","Crater, craters",AA,Approved,1976,"Town in Wisconsin, USA.",,,,,
3506,Lucus Planum,Mars,899.87,-4.99,182.83,"Planetocentric, +East, 0 - 360","Planum, plana",PM,Approved,1997,Albedo feature name.,,,,,
3509,Luga,Mars,44.56,-44.25,312.58,"Planetocentric, +East, 0 - 360","Crater, craters",AA,Approved,1976,Town in Russia.,,,,,
16027,Lukeqin,Mars,0.7,24.83,110.13,"Planetocentric, +East, 0 - 360","Crater, craters",AA,Approved,"Dec 03, 2021",Town in China.,,,,,
3512,Luki,Mars,20.8,-29.53,322.63,"Planetocentric, +East, 0 - 360","Crater, craters",AA,Approved,1979,Town in Ukraine.,,,,,
3517,Lunae Mensa,Mars,114.75,23.91,297.5,"Planetocentric, +East, 0 - 360","Mensa, mensae",MN,Approved,1988,Albedo feature name.,,,,,
3518,Lunae Palus,Mars,0,14.83,295,"Planetocentric, +East, 0 - 360",Albedo Feature,AL,Approved,1958,"Roman Moon goddess Luna; “;Luna's Swamp,“; or African Lunae Mountains where Nile was thought to originate.",,,,,
3519,Lunae Planum,Mars,1817.66,10.79,294.49,"Planetocentric, +East, 0 - 360","Planum, plana",PM,Approved,1973,Classical albedo feature name.,,,,,
14652,Luqa,Mars,17.14,-18.23,131.82,"Planetocentric, +East, 0 - 360","Crater, craters",AA,Approved,"Mar 04, 2010",Town in Malta.,,,,,
3524,Lutsk,Mars,4.85,38.7,356.91,"Planetocentric, +East, 0 - 360","Crater, craters",AA,Approved,1976,Town in Ukraine.,,,,,
16044,Luwuk,Mars,6,-38.02,183.92,"Planetocentric, +East, 0 - 360","Crater, craters",AA,Approved,"Mar 23, 2022",Town in Indonesia.,,,,,
3525,Luzin,Mars,101.04,27.06,31.28,"Planetocentric, +East, 0 - 360","Crater, craters",AA,Approved,1976,N. N., Russian mathematician (1883-1950).,,,,
3529,Lycus Sulci,Mars,1350.61,28.14,215.53,"Planetocentric, +East, 0 - 360","Sulcus, sulci",SU,Approved,1976,Classical albedo feature name.,,,,,
3530,Lydda,Mars,33.83,24.42,328.05,"Planetocentric, +East, 0 - 360","Crater, craters",AA,Approved,1997,Town in Israel.,,,,,
3533,Lyell,Mars,121.83,-69.91,344.53,"Planetocentric, +East, 0 - 360","Crater, craters",AA,Approved,1973,Charles, British geologist (1797-1875).,,,,
3538,Lyot,Mars,221.53,50.47,29.34,"Planetocentric, +East, 0 - 360","Crater, craters",AA,Approved,1973,Bernard, French astronomer (1897-1952).,,,,
3772,Ma adim Vallis,Mars,913.11,-21.98,177.5,"Planetocentric, +East, 0 - 360","Vallis, valles",VA,Approved,1973,Word for “,Mars“, in Hebrew.,,,
3561,Mad Vallis,Mars,537.37,-56.27,76.47,"Planetocentric, +East, 0 - 360","Vallis, valles",VA,Approved,1994,"Modern river, Vermont, USA.",,,,,
4092,Madler,Mars,124.16,-10.65,2.77,"Planetocentric, +East, 0 - 360","Crater, craters",AA,Approved,1973,Johann H. von, German astronomer (1794-1874).,,,,
3567,Madrid,Mars,3.8,48.45,135.44,"Planetocentric, +East, 0 - 360","Crater, craters",AA,Approved,1979,Spanish tracking site.,,,,,
3573,Mafra,Mars,13.35,-44.02,306.85,"Planetocentric, +East, 0 - 360","Crater, craters",AA,Approved,1976,Town in Brazil.,,,,,
3575,Magadi,Mars,50.79,-34.52,313.93,"Planetocentric, +East, 0 - 360","Crater, craters",AA,Approved,1979,Town in Kenya.,,,,,
3579,Magelhaens,Mars,103.8,-32.36,185.42,"Planetocentric, +East, 0 - 360","Crater, craters",AA,Approved,1976,Fernao de, Portuguese navigator (1480-1521).,,,,
3580,Maggini,Mars,139.06,27.78,9.5,"Planetocentric, +East, 0 - 360","Crater, craters",AA,Approved,1973,Mentore, Italian astronomer (1890-1941).,,,,
3583,Mago,Mars,2.74,15.92,105.36,"Planetocentric, +East, 0 - 360","Crater, craters",AA,Approved,1988,Town in Russia.,,,,,
15238,Magong,Mars,46.56,11.89,313.31,"Planetocentric, +East, 0 - 360","Crater, craters",AA,Approved,"Apr 09, 2014",Town in Taiwan (also spelled Makung).,,,,,
3594,Maidstone,Mars,9.39,-41.56,305.78,"Planetocentric, +East, 0 - 360","Crater, craters",AA,Approved,1976,Town in England.,,,,,
3596,Main,Mars,110.99,-76.54,49.01,"Planetocentric, +East, 0 - 360","Crater, craters",AA,Approved,1973,Robert, British astronomer (1808-1878).,,,,
3598,Maja Valles,Mars,1515,10.23,301.62,"Planetocentric, +East, 0 - 360","Vallis, valles",VA,Approved,1979,Nepali word for “,Mars“,.,,,
16023,Maji,Mars,0.28,25.04,109.91,"Planetocentric, +East, 0 - 360","Crater, craters",AA,Approved,"Dec 03, 2021",Town in China.,,,,,
14891,Majuro,Mars,43.43,-33.26,84.33,"Planetocentric, +East, 0 - 360","Crater, craters",AA,Approved,"Nov 28, 2011",Capital of the Republic of the Marshall Islands.,,,,,
14197,Makhambet,Mars,15.85,28.43,319.53,"Planetocentric, +East, 0 - 360","Crater, craters",AA,Approved,"Sep 14, 2006",Town in Kazakhstan.,,,,,
15699,Malam Cavus,Mars,48,-11.2,261.9,"Planetocentric, +East, 0 - 360","Cavus, cavi",CB,Approved,"Nov 06, 2017",Indonesian word for night.,,,,,
3604,Malea Patera,Mars,241.61,-63.54,51.59,"Planetocentric, +East, 0 - 360","Patera, paterae",PE,Approved,2003,Classical albedo feature name.,,,,,
3605,Malea Planum,Mars,872.47,-65.82,62.94,"Planetocentric, +East, 0 - 360","Planum, plana",PM,Approved,1985,"From albedo feature at 60S, 290W.",,,,,
15892,Malino,Mars,16,18,335.28,"Planetocentric, +East, 0 - 360","Crater, craters",AA,Approved,"Feb 10, 2020",Town in Indonesia.,,,,,
15505,Mambali,Mars,31,-23.51,27.03,"Planetocentric, +East, 0 - 360","Crater, craters",AA,Approved,"Sep 06, 2016",Town in Tanzania.,,,,,
3618,Mamers Valles,Mars,1020,40.65,17.94,"Planetocentric, +East, 0 - 360","Vallis, valles",VA,Approved,1976,Word for “,Mars“, in Oscan.,,,
3621,Manah,Mars,9.9,-4.66,326.39,"Planetocentric, +East, 0 - 360","Crater, craters",AA,Approved,1976,Town in Oman.,,,,,
3626,Mandora,Mars,55.94,12.22,306.37,"Planetocentric, +East, 0 - 360","Crater, craters",AA,Approved,1988,Town in Australia.,,,,,
3627,Mangala Fossa,Mars,695,-17.27,214.12,"Planetocentric, +East, 0 - 360","Fossa, fossae",FO,Approved,1991,Named for nearby valles.,,,,,
3628,Mangala Valles,Mars,900,-11.32,208.61,"Planetocentric, +East, 0 - 360","Vallis, valles",VA,Approved,1973,Word for “,Mars“, in Sanskrit.,,,
3639,Manti,Mars,15.64,-3.58,322.43,"Planetocentric, +East, 0 - 360","Crater, craters",AA,Approved,1976,"Town in Utah, USA.",,,,,
3648,Manzi,Mars,7.52,-22.15,332.53,"Planetocentric, +East, 0 - 360","Crater, craters",AA,Approved,1976,Town in Burma.,,,,,
3651,Maraldi,Mars,118.24,-61.92,328.04,"Planetocentric, +East, 0 - 360","Crater, craters",AA,Approved,1973,Giacomo F., French astronomer (1665-1729).,,,,
3654,Marbach,Mars,24.74,17.65,111.03,"Planetocentric, +East, 0 - 360","Crater, craters",AA,Approved,1976,Town in Switzerland.,,,,,
3655,Marca,Mars,78.35,-9.98,201.85,"Planetocentric, +East, 0 - 360","Crater, craters",AA,Approved,1985,Village in Peru.,,,,,
3663,Mare Acidalium,Mars,0,44.66,330,"Planetocentric, +East, 0 - 360",Albedo Feature,AL,Approved,1958,Name for Acidalian (Venusian) fountain in Boeotia where the Graces bathed.,,,,,
3666,Mare Australe,Mars,0,-59.71,350,"Planetocentric, +East, 0 - 360",Albedo Feature,AL,Approved,1958,“,South Sea“,,,,
3667,Mare Boreum,Mars,0,59.71,180,"Planetocentric, +East, 0 - 360",Albedo Feature,AL,Approved,1958,“,North Sea“,,,,
3668,Mare Chronium,Mars,0,-57.7,150,"Planetocentric, +East, 0 - 360",Albedo Feature,AL,Approved,1958,"“;Cronian Sea“;, northern part of World Sea where eternal dead calm, dangerous to ships, prevailed.",,,,,
3669,Mare Cimmerium,Mars,0,-19.78,140,"Planetocentric, +East, 0 - 360",Albedo Feature,AL,Approved,1958,Cimmerians were ancient Thracian seafarers, “,far western sea“, (Homer).,,
3672,Mare Erythraeum,Mars,0,-24.74,320,"Planetocentric, +East, 0 - 360",Albedo Feature,AL,Approved,1958,Indian Ocean.,,,,,
3675,Mare Hadriacum,Mars,0,-39.67,90,"Planetocentric, +East, 0 - 360",Albedo Feature,AL,Approved,1958,Adriatic Sea.,,,,,
3687,Mare Serpentis,Mars,0,-29.71,40,"Planetocentric, +East, 0 - 360",Albedo Feature,AL,Approved,1958,Named for Constellation Serpens (the snake).,,,,,
3688,Mare Sirenum,Mars,0,-29.71,205,"Planetocentric, +East, 0 - 360",Albedo Feature,AL,Approved,1958,“,Sea of the Sirens.“,,,,
3692,Mare Tyrrhenum,Mars,0,-19.78,105,"Planetocentric, +East, 0 - 360",Albedo Feature,AL,Approved,1958,"Tyrrhenian Sea, between Italy and Sicily.",,,,,
3695,Mareotis Fossae,Mars,1907.94,44.34,283.88,"Planetocentric, +East, 0 - 360","Fossa, fossae",FO,Approved,1973,"From albedo feature at 32N, 96W.",,,,,
3699,Margaritifer Chaos,Mars,383.67,-9.3,338.3,"Planetocentric, +East, 0 - 360","Chaos, chaoses",CH,Approved,1976,Classical albedo feature name.,,,,,
3700,Margaritifer Sinus,Mars,0,-9.88,335,"Planetocentric, +East, 0 - 360",Albedo Feature,AL,Approved,1958,"“;Pearl Bay,“; after Pearl Coast, South India.",,,,,
3701,Margaritifer Terra,Mars,2733.22,-1.85,335.08,"Planetocentric, +East, 0 - 360","Terra, terrae",TA,Approved,1979,Classical albedo feature name.,,,,,
15983,Margulis,Mars,180,-23.16,8.49,"Planetocentric, +East, 0 - 360","Crater, craters",AA,Approved,"Apr 21, 2021",Lynn, evolutionary biologist (1938-2011).,,,,
3703,Mari,Mars,37.05,-52.01,314.12,"Planetocentric, +East, 0 - 360","Crater, craters",AA,Approved,1991,Ruined city in Syria.,,,,,
14285,Maricourt,Mars,9.9,53.34,288.83,"Planetocentric, +East, 0 - 360","Crater, craters",AA,Approved,"Apr 16, 2007",Town in Canada.,,,,,
14301,Marikh Vallis,Mars,1147.22,-19.16,4.32,"Planetocentric, +East, 0 - 360","Vallis, valles",VA,Approved,"Aug 20, 2007",Malaysian word for Mars.,,,,,
3711,Mariner,Mars,156.58,-34.68,195.76,"Planetocentric, +East, 0 - 360","Crater, craters",AA,Approved,1967,Named for Mariner IV spacecraft.,,,,,
16120,Marsabit,Mars,40,12.03,338.97,"Planetocentric, +East, 0 - 360","Crater, craters",AA,Approved,"Jan 06, 2023",Town in Kenya.,,,,,
3723,Marte Vallis,Mars,231.43,14.08,182.9,"Planetocentric, +East, 0 - 360","Vallis, valles",VA,Approved,1994,Spanish word for “,Mars“,.,,,
3725,Marth,Mars,96.69,12.94,356.55,"Planetocentric, +East, 0 - 360","Crater, craters",AA,Approved,1973,Albert, German astronomer (1828-1897).,,,,
14198,Martin,Mars,61.11,-21.34,290.75,"Planetocentric, +East, 0 - 360","Crater, craters",AA,Approved,"Sep 14, 2006","James S., Jr.; American engineer (1920-2002).",,,,,
15152,Martynov,Mars,61.13,-30.36,323.59,"Planetocentric, +East, 0 - 360","Crater, craters",AA,Approved,"Jul 15, 2013",Dmitry Yakovlevich, Russian astronomer (1906-1989).,,,,
3729,Martz,Mars,92.74,-34.91,144.18,"Planetocentric, +East, 0 - 360","Crater, craters",AA,Approved,1973,Edwin P., American physicist (1916-1967).,,,,
15874,Marysville,Mars,1.85,18.13,77.18,"Planetocentric, +East, 0 - 360","Crater, craters",AA,Approved,"Jan 17, 2020","Town in California, USA.",,,,,
16009,Mastung,Mars,2.3,31.4,95.95,"Planetocentric, +East, 0 - 360","Crater, craters",AA,Approved,"Oct 20, 2021",Town in Pakistan.,,,,,
3746,Masursky,Mars,115.34,12.07,327.69,"Planetocentric, +East, 0 - 360","Crater, craters",AA,Approved,1997,Harold, American astrogeologist (1922-1990).,,,,
14626,Matara,Mars,48.84,-49.61,34.59,"Planetocentric, +East, 0 - 360","Crater, craters",AA,Approved,"Nov 30, 2009",Town in Sri Lanka.,,,,,
3752,Matrona Vallis,Mars,61.28,-7.66,176.19,"Planetocentric, +East, 0 - 360","Vallis, valles",VA,Approved,1985,"Classical name for present Marne River, France.",,,,,
3755,Maumee Valles,Mars,390,19.51,307.15,"Planetocentric, +East, 0 - 360","Vallis, valles",VA,Approved,1976,"North American river (Indiana, Ohio).",,,,,
3757,Maunder,Mars,90.84,-49.6,1.75,"Planetocentric, +East, 0 - 360","Crater, craters",AA,Approved,1973,Edward W., British astronomer (1851-1928).,,,,
16040,Maur,Mars,3,54.56,305.88,"Planetocentric, +East, 0 - 360","Crater, craters",AA,Approved,"Mar 23, 2022",Town in India.,,,,,
3763,Mawrth Vallis,Mars,634.63,22.43,343.03,"Planetocentric, +East, 0 - 360","Vallis, valles",VA,Approved,1979,Welsh word for “,Mars“,.,,,
14199,Mazamba,Mars,52.3,-27.53,290.33,"Planetocentric, +East, 0 - 360","Crater, craters",AA,Approved,"Sep 14, 2006",Town in Mozambique.,,,,,
15756,McCauley,Mars,90,-27.35,83.23,"Planetocentric, +East, 0 - 360","Crater, craters",AA,Approved,"Jun 01, 2018",John “Jack”, American geologist (1932-2012).,,,,
3782,McLaughlin,Mars,90.92,21.9,337.63,"Planetocentric, +East, 0 - 360","Crater, craters",AA,Approved,1973,Dean B., American astronomer (1901-1965).,,,,
3784,McMurdo,Mars,26.9,-84.38,0.59,"Planetocentric, +East, 0 - 360","Crater, craters",AA,Approved,2000,American station in Antarctica.,,,,,
3794,Medrissa,Mars,19.52,18.64,303.43,"Planetocentric, +East, 0 - 360","Crater, craters",AA,Approved,1988,Town in Algeria.,,,,,
3795,Medusae Fossae,Mars,278.52,-2.17,195.8,"Planetocentric, +East, 0 - 360","Fossa, fossae",FO,Approved,1973,Classical albedo feature name.,,,,,
3796,Medusae Sulci,Mars,191.52,-5.04,200.3,"Planetocentric, +East, 0 - 360","Sulcus, sulci",SU,Approved,1985,Albedo feature name.,,,,,
3799,Mega,Mars,16.95,-1.43,323.1,"Planetocentric, +East, 0 - 360","Crater, craters",AA,Approved,1976,Town in Ethiopia.,,,,,
3801,Meget,Mars,4.59,18.86,107.31,"Planetocentric, +East, 0 - 360","Crater, craters",AA,Approved,1988,Town in Russia.,,,,,
3812,Melas Chasma,Mars,563.52,-10.52,287.46,"Planetocentric, +East, 0 - 360","Chasma, chasmata",CM,Approved,1973,Classical albedo feature name.,,,,,
3813,Melas Dorsa,Mars,486.81,-18.92,287.9,"Planetocentric, +East, 0 - 360","Dorsum, dorsa",DO,Approved,1976,Classical albedo feature name.,,,,,
3814,Melas Fossae,Mars,568.18,-26.28,288.48,"Planetocentric, +East, 0 - 360","Fossa, fossae",FO,Approved,1985,Classical albedo feature name.,,,,,
3815,Melas Labes,Mars,107.24,-8.53,288.3,"Planetocentric, +East, 0 - 360","Labes, labēs",LA,Approved,1985,"From albedo feature at 10S, 74W.",,,,,
15437,Melas Mensa,Mars,245,-10.72,285.85,"Planetocentric, +East, 0 - 360","Mensa, mensae",MN,Approved,"Nov 23, 2015","Classical martian albedo feature, Melas.",,,,,
3821,Mellish,Mars,104.95,-72.63,336.26,"Planetocentric, +East, 0 - 360","Crater, craters",AA,Approved,1994,John E., American amateur astronomer (1886-1970).,,,,
14330,Mellit,Mars,22.53,7.12,358.27,"Planetocentric, +East, 0 - 360","Crater, craters",AA,Approved,"Jan 18, 2008",Town in Sudan.,,,,,
3826,Memnonia,Mars,0,-19.78,210,"Planetocentric, +East, 0 - 360",Albedo Feature,AL,Approved,1958,"Land of Memnon, King of Ethiopia.",,,,,
3827,Memnonia Fossae,Mars,1585.28,-23.63,206.18,"Planetocentric, +East, 0 - 360","Fossa, fossae",FO,Approved,1973,Classical albedo feature name.,,,,,
3828,Memnonia Sulci,Mars,452.66,-7.16,184.17,"Planetocentric, +East, 0 - 360","Sulcus, sulci",SU,Approved,1985,Albedo feature name.,,,,,
3831,Mena,Mars,29.91,-32.11,341.24,"Planetocentric, +East, 0 - 360","Crater, craters",AA,Approved,1979,Town in Russia.,,,,,
3836,Mendel,Mars,77.32,-58.78,161.25,"Planetocentric, +East, 0 - 360","Crater, craters",AA,Approved,1973,Gregor J., Austrian biologist (1822-1884).,,,,
3839,Mendota,Mars,8.86,35.83,138.33,"Planetocentric, +East, 0 - 360","Crater, craters",AA,Approved,1991,"town in Illinois, USA.",,,,,
3854,Meridiani Planum,Mars,1058.53,-0.04,356.86,"Planetocentric, +East, 0 - 360","Planum, plana",PM,Approved,2003,Classical albedo feature name.,,,,,
15794,Meridiani Serpentes,Mars,95,1.3,8.1,"Planetocentric, +East, 0 - 360","Serpens, serpentes",SE,Approved,"Mar 07, 2019",Classical albedo feature name.,,,,,
3858,Meroe,Mars,0,34.68,75,"Planetocentric, +East, 0 - 360",Albedo Feature,AL,Approved,1958,Ethiopian island on Nile, now Atbar.,,,,
3859,Meroe Patera,Mars,52.6,6.98,68.77,"Planetocentric, +East, 0 - 360","Patera, paterae",PE,Approved,1982,Classical albedo feature name.,,,,,
14890,Micoud,Mars,51.85,50.56,16.34,"Planetocentric, +East, 0 - 360","Crater, craters",AA,Approved,"Nov 02, 2011",Town in Saint Lucia.,,,,,
3886,Mie,Mars,100.91,48.16,139.65,"Planetocentric, +East, 0 - 360","Crater, craters",AA,Approved,1973,Gustav, German physicist (1868-1957).,,,,
15998,Mikumi,Mars,16.12,2.47,359.96,"Planetocentric, +East, 0 - 360","Crater, craters",AA,Approved,"Aug 13, 2021",Town in Tanzania.,,,,,
3891,Mila,Mars,10.87,-27.16,339.25,"Planetocentric, +East, 0 - 360","Crater, craters",AA,Approved,1976,Town in Algeria.,,,,,
3893,Milankovic,Mars,113.51,54.46,213.42,"Planetocentric, +East, 0 - 360","Crater, craters",AA,Approved,1973,"Milutin; Yugoslav geophysicist, astrophysicist (1879-1958).",,,,,
3896,Milford,Mars,24.97,-52.41,318.51,"Planetocentric, +East, 0 - 360","Crater, craters",AA,Approved,1991,"Town in Utah, USA.",,,,,
3901,Millman,Mars,73.84,-53.95,210.36,"Planetocentric, +East, 0 - 360","Crater, craters",AA,Approved,1994,Peter, Canadian astronomer (1906-1990).,,,,
3902,Millochau,Mars,112.89,-21.19,85.1,"Planetocentric, +East, 0 - 360","Crater, craters",AA,Approved,1973,Gaston, French astronomer (b. 1866).,,,,
